560960,WUDU,SWERA,33.4,104.92,/asia_wmo_region_2/CHN/CHN_Gansu.Wudu.560960_SWERA/CHN_Gansu.Wudu.560960_SWERA.zip,doe
527870,Wushaoling,CSWD,37.2,102.87,/asia_wmo_region_2/CHN/CHN_Gansu.Wushaoling.527870_CSWD/CHN_Gansu.Wushaoling.527870_CSWD.zip,doe
539230,Xifengzhen,CSWD,35.73,107.63,/asia_wmo_region_2/CHN/CHN_Gansu.Xifengzhen.539230_CSWD/CHN_Gansu.Xifengzhen.539230_CSWD.zip,doe
524360,Yumenzhen,CSWD,40.27,97.03,/asia_wmo_region_2/CHN/CHN_Gansu.Yumenzhen.524360_CSWD/CHN_Gansu.Yumenzhen.524360_CSWD.zip,doe
524360,YUMENZHEN,SWERA,40.27,97.03,/asia_wmo_region_2/CHN/CHN_Gansu.Yumenzhen.524360_SWERA/CHN_Gansu.Yumenzhen.524360_SWERA.zip,doe
529830,Yuzhong,CSWD,35.87,104.15,/asia_wmo_region_2/CHN/CHN_Gansu.Yuzhong.529830_CSWD/CHN_Gansu.Yuzhong.529830_CSWD.zip,doe
596640,Dianbai,CSWD,21.5,111,/asia_wmo_region_2/CHN/CHN_Guangdong.Dianbai.596640_CSWD/CHN_Guangdong.Dianbai.596640_CSWD.zip,doe
592870,Guangzhou,CSWD,23.17,113.33,/asia_wmo_region_2/CHN/CHN_Guangdong.Guangzhou.592870_CSWD/CHN_Guangdong.Guangzhou.592870_CSWD.zip,doe
592870,GUANGZHOU,IWEC,23.13,113.32,/asia_wmo_region_2/CHN/CHN_Guangdong.Guangzhou.592870_IWEC/CHN_Guangdong.Guangzhou.592870_IWEC.zip,doe
592930,Heyuan,CSWD,23.73,114.68,/asia_wmo_region_2/CHN/CHN_Guangdong.Heyuan.592930_CSWD/CHN_Guangdong.Heyuan.592930_CSWD.zip,doe
579960,Nanxiong,CSWD,25.13,114.32,/asia_wmo_region_2/CHN/CHN_Guangdong.Nanxiong.579960_CSWD/CHN_Guangdong.Nanxiong.579960_CSWD.zip,doe
593160,Shantou,CSWD,23.4,116.68,/asia_wmo_region_2/CHN/CHN_Guangdong.Shantou.593160_CSWD/CHN_Guangdong.Shantou.593160_CSWD.zip,doe
595010,Shanwei,CSWD,22.8,115.37,/asia_wmo_region_2/CHN/CHN_Guangdong.Shanwei.595010_CSWD/CHN_Guangdong.Shanwei.595010_CSWD.zip,doe
590820,Shaoguan,CSWD,24.68,113.6,/asia_wmo_region_2/CHN/CHN_Guangdong.Shaoguan.590820_CSWD/CHN_Guangdong.Shaoguan.590820_CSWD.zip,doe
