605060,Mascara Matemore,ISD-TMYx,35.6,0.3,/WMO_Region_1_Africa/DZA_Algeria/MC_Mascara/DZA_MC_Mascara.Matemore.605060_TMYx.zip,onebuilding
604370,Medea,ISD-TMYx,36.283,2.733,/WMO_Region_1_Africa/DZA_Algeria/MD_Medea/DZA_MD_Medea.604370_TMYx.2003-2017.zip,onebuilding
604370,Medea,ISD-TMYx,36.283,2.733,/WMO_Region_1_Africa/DZA_Algeria/MD_Medea/DZA_MD_Medea.604370_TMYx.zip,onebuilding
604570,Mostaganem,ISD-TMYx,35.883,0.117,/WMO_Region_1_Africa/DZA_Algeria/MG_Mostaganem/DZA_MG_Mostaganem.604570_TMYx.2003-2017.zip,onebuilding
604570,Mostaganem,ISD-TMYx,35.883,0.117,/WMO_Region_1_Africa/DZA_Algeria/MG_Mostaganem/DZA_MG_Mostaganem.604570_TMYx.zip,onebuilding
605150,Bou Saada AP,ISD-TMYx,35.333,4.206,/WMO_Region_1_Africa/DZA_Algeria/MS_M-Sila/DZA_MS_Bou.Saada.AP.605150_TMYx.2003-2017.zip,onebuilding
604670,M-Sila,ISD-TMYx,35.667,4.5,/WMO_Region_1_Africa/DZA_Algeria/MS_M-Sila/DZA_MS_M-Sila.604670_TMYx.2003-2017.zip,onebuilding
604670,M-Sila,ISD-TMYx,35.667,4.5,/WMO_Region_1_Africa/DZA_Algeria/MS_M-Sila/DZA_MS_M-Sila.604670_TMYx.zip,onebuilding
605150,Bou Saada AP,ISD-TMYx,35.333,4.206,/WMO_Region_1_Africa/DZA_Algeria/MS_M-Sila/DZA_MS_Bou.Saada.AP.605150_TMYx.zip,onebuilding
605600,Ain Sefra,ISD-TMYx,32.767,-0.6,/WMO_Region_1_Africa/DZA_Algeria/NA_Naama/DZA_NA_Ain.Sefra.605600_TMYx.2003-2017.zip,onebuilding
605490,Mecheria AP,ISD-TMYx,33.536,-0.242,/WMO_Region_1_Africa/DZA_Algeria/NA_Naama/DZA_NA_Mecheria.AP.605490_TMYx.2003-2017.zip,onebuilding
605570,Naama,ISD-TMYx,33.267,-0.3,/WMO_Region_1_Africa/DZA_Algeria/NA_Naama/DZA_NA_Naama.605570_TMYx.2003-2017.zip,onebuilding
605600,Ain Sefra,ISD-TMYx,32.767,-0.6,/WMO_Region_1_Africa/DZA_Algeria/NA_Naama/DZA_NA_Ain.Sefra.605600_TMYx.zip,onebuilding
605490,Mecheria AP,ISD-TMYx,33.536,-0.242,/WMO_Region_1_Africa/DZA_Algeria/NA_Naama/DZA_NA_Mecheria.AP.605490_TMYx.zip,onebuilding
